,SMILES,HBA,HBD,MW,rotatable,TPSA,cLogP,fsp3,stereo,set
1794,CCS(=O)(=O)Cc1ccc(O)cc1,3,1,200.25900000000001,3,54.370000000000005,1.3269,0.3333333333333333,0,prior
1795,O=C(c1cccc(-c2ccccc2)c1)N1CCC(N2CCCCC2)CC1,2,0,348.4900000000003,3,23.550000000000004,4.444100000000003,0.43478260869565216,0,prior
1798,CC(=O)COC(=O)Nc1cc(C(=O)O)n(-c2ccc(C(=O)O)cc2O)c1,7,4,362.2940000000001,6,155.15999999999997,1.7168,0.125,0,prior
1799,COc1cccc(C)c1/C=C/c1ccc2c(c1)OC[C@@H]1CCCN2C(=O)[C@H](NC[C@H]2C[C@H](Br)CC2)O1,5,1,555.5130000000001,6,60.03,5.557720000000005,0.4827586206896552,5,prior
1803,COc1cc(CC(C)C)c(S)[nH]c1=O,3,2,213.30200000000002,3,42.09,1.8706999999999996,0.5,0,prior
1805,CC[C@H](O)n1ccc(C2=NOC[C@H]2C(=O)NCCc2ccccc2)n1,6,2,342.399,7,88.74,1.4933999999999998,0.3888888888888889,2,prior
1806,O=P(NO)CCCC(=O)Nc1cccc(Cl)c1,3,3,276.66,6,78.43,2.512200000000001,0.3,1,prior
1808,COc1ccc2c(cc1c(=O)c1ncnc3ccccc23)c1,4,0,288.30600000000004,1,52.08,3.4120000000000017,0.05555555555555555,0,prior
1809,CC(C)N1CCC2C(C(=O)c3ccccc3)CCCC[C@H]2C1,2,0,299.4580000000001,3,20.310000000000002,4.406000000000004,0.65,3,prior
1810,C[C@](CC(=O)N1CCCCC1)C(=O)[C@H]1C(=O)C(C)(C)N[C@H]1CC(=O)O,5,2,351.42300000000006,6,103.78000000000002,0.9628900000000007,0.7222222222222222,2,prior
1811,CC(=O)N[C@H]1CC[C@H](Oc2ccc(F)cc2)C(=O)N1[N+](=O)[O-],5,1,311.269,4,101.78,0.8494000000000002,0.38461538461538464,2,prior
1812,CC(=O)CC(=O)N1CCN([C@H]2CCN(C(=O)N[C@H]3C[C@@H]3[C@H](Oc3ccccc3)CC2)CCC1=O)Nc1ccccc1,7,2,561.6830000000004,6,111.29000000000002,3.4537000000000013,0.4838709677419355,5,prior
1814,Cc1ccc(N2C(=O)C(=O)c3ccc(Cl)c(Cl)c3C2=O)cc1,3,0,334.15800000000013,1,54.45,3.671520000000003,0.0625,0,prior
1815,Cc1ccc(OC(=O)Nc2sccc2C#N)cc1,4,1,258.302,2,62.12,3.5391000000000012,0.07692307692307693,0,prior
1816,COc1ccc(-c2nn(CCCN3CCOCC3)c(Cl)c2C)n2cc(OC)cc21,7,0,418.92500000000007,7,53.16,3.504120000000002,0.47619047619047616,0,prior
1818,Nc1ncccn1,3,1,95.10499999999999,0,51.8,0.05880000000000002,0.0,0,prior
1819,c1ccc(Cc2ccncn2)cc1-c1ccc(Cl)cc1,2,0,280.758,3,25.78,4.387800000000003,0.058823529411764705,0,prior
1821,O=C1[C@H](OC(C)=O)O[C@H]2[C@@H](Cc3ccc(F)cc3)N(C)[C@@H](O)[C@H]2O1.[Na+],7,1,362.3090000000001,3,85.30000000000001,-2.7955999999999968,0.5,5,prior
1826,Cc1cccc([C@@H](S)C(=O)NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)c1,5,2,432.5670000000003,5,83.55,3.097120000000002,0.3333333333333333,1,prior
1827,COc1ccc(OCCl)c(C(=O)O)c1,3,1,216.61999999999998,4,55.760000000000005,1.9685,0.2222222222222222,0,prior
1828,CCOC(=O)C(=O)NCCN1C(=O)CCC1CC(=O)N(Cc1ccccc1)Oc1ccccc1-c1ccc(C#N)cc1C,7,1,582.657,11,129.04,3.916700000000003,0.30303030303030304,1,prior
1830,COc1cccc(OC2(Cc3ccccc3)CC2)c1,2,0,254.32899999999998,5,18.46,3.849300000000003,0.29411764705882354,0,prior
1831,CCC(C)N(CC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,3,2,326.396,7,69.64000000000001,3.1835000000000013,0.2631578947368421,1,prior
1832,CCN1CCC(C(=O)N(C)C(=O)Nc2ccccc2)CC1,3,1,289.3790000000001,3,52.650000000000006,2.4088000000000003,0.5,0,prior
1833,CC(C)(Cc1n[nH]c2ccccc12)C(=O)Nc1cccc(Cl)c1,2,2,327.81500000000005,4,57.78,4.423700000000003,0.2222222222222222,0,prior
1834,NC(=O)C1CS(=O)(=O)N(C(C)c2cc(O)ccc2O)C1,5,3,300.33600000000007,3,120.93,-0.09429999999999994,0.4166666666666667,2,prior
1835,N#CC/C=C/C(=O)c1cccnc1.[I-],3,0,299.091,3,53.75,-1.26182,0.1,0,prior
1836,c1cc(CCC2CCN(Cc3ccccc3)C2)ccc1O,2,1,281.399,5,23.47,3.8469000000000038,0.3684210526315789,1,prior
1840,CCCSc1nc(SCCCCCCCCC(=O)O)cc2ccc(C(=O)NN(C)C(=O)Cc3ccccn3)cc21,7,2,582.7920000000001,16,112.49,6.3852000000000055,0.43333333333333335,0,prior
1843,O=C1CCN(C(=O)Cc2cccc(Cl)c2F)CC1,2,0,269.70300000000003,2,37.38,2.2131,0.38461538461538464,0,prior
1846,Clc1ccccc1CCOCc1ccccc1,1,0,246.73699999999997,5,9.23,4.099300000000002,0.2,0,prior
1847,CCNC(=O)NC(=O)c1ccc(C(=O)NC(=O)c2ccccn2)cc1,5,3,340.339,4,117.26,1.111099999999999,0.11764705882352941,0,prior
1848,CCOC(=O)/C(C)=C/C(=O)O,3,1,158.153,3,63.60000000000001,0.5804,0.42857142857142855,0,prior
1849,Cc1ccc(NC(=O)C23CCN(C(=O)CCN(c4ccccc4)C(C)=O)CC3=C2)cc1,3,1,417.5090000000001,6,69.72,3.535420000000002,0.32,1,prior
1851,O=C(O)C1=C(N=C(N)O)CCN1Cc1cccc(C(C)C)c1,3,3,303.362,5,99.14999999999999,2.1845999999999997,0.375,0,prior
1852,CC(C)(C(=O)NCc1cc(O)cc(OC)c1)C(=O)NC(=O)C1(O)Cc2ccsc2Nc2cc(Cl)ccc21,8,5,544.0290000000001,6,136.98999999999998,3.588400000000001,0.2692307692307692,1,prior
1853,C=CCC(C)C(=O)NCC1CN(S(C)(=O)=O)N(C)C1,4,1,289.40100000000007,6,69.72,0.053000000000001934,0.75,2,prior
1857,O=C1CCNCCc2cc(O)cc(OC(=O)c3cccc(OC)c3)c21,6,2,341.36300000000006,3,84.86,2.3385,0.2631578947368421,0,prior
1858,O=C(Nc1ccc(Cl)cc1)N(Cc1ccccc1)c1ccccc1,1,1,336.82200000000006,4,32.34,5.578700000000003,0.05,0,prior
1859,CS(=O)(=O)OCC(=O)NCC1NCC(Br)=C1C,5,2,327.20000000000005,5,84.5,-0.28049999999999975,0.6666666666666666,1,prior
1860,COc1n[nH]c(NC(=O)c2cc(C(F)(F)F)ccc2-c2ccco2)c1,4,2,351.28400000000005,4,80.14999999999999,3.9494000000000016,0.125,0,prior
1861,CC/N=C(/C)c1ccc(-c2c[nH]c3ccccc23)cc1,1,1,262.356,3,28.15,4.663800000000004,0.16666666666666666,0,prior
1862,Cc1c(C)c(-c2ccncc2)cc(Cl)c1Cc1ccc(C#N)cc1,2,0,332.83400000000006,3,36.68,5.481320000000005,0.14285714285714285,0,prior
1863,O=C(O)c1cccc(NC(=O)c2cccc(C)c2)c1,2,2,255.273,3,66.4,2.945520000000001,0.06666666666666667,0,prior
1864,O=C(CNc1nc(Cl)ccc1F)c1ccc(Oc2ccccc2)c2c1CCN2CCN(C)CCCl,6,1,517.4320000000004,11,57.7,5.494300000000006,0.3076923076923077,0,prior
1868,CCOC(=O)c1ccoc1N,4,1,155.15299999999996,2,65.46,1.0385,0.2857142857142857,0,prior
1869,CC(=O)/C(=C\c1ccc(OCCc2ccc(Cl)cc2)cc1)c1ccc(OC)cc1,3,0,406.90900000000005,8,35.53,6.099700000000006,0.16,0,prior
1870,CCOC(=O)CN1OCCCC2N=C(NCN)C(CC2)C1,7,2,298.3870000000001,4,89.17999999999999,0.2598000000000016,0.8571428571428571,2,prior
1871,Cc1ccccc1COc1cc(C(C)=O)cc(Cl)c1,2,0,274.74699999999996,4,26.3,4.430020000000003,0.1875,0,prior
1872,CCCCCCCCC(=O)OCC(C)CC(=O)OC,4,0,272.385,11,52.60000000000001,3.4794000000000027,0.8666666666666667,1,prior
1874,CC(=O)c1n[nH]c2ncnc(Nc3ccccc3)c2c1=O,6,2,281.27500000000003,3,100.63,1.6592999999999998,0.07142857142857142,0,prior
1875,Cc1ccc(-c2nc(CN3CCCCC3)ncn2)cc1N(C)C(=O)c1ccccc1,5,0,401.5140000000001,5,62.220000000000006,4.109520000000003,0.3333333333333333,0,prior
1876,CCNC(=O)c1c(C)oc2cc(CCCN)ccc12,3,2,260.33699999999993,5,68.26,2.3822200000000002,0.4,0,prior
1877,Cc1ccc(NC(=O)OCc2cs(-c3c(-c4ccc(C(N)=O)cc4)cc(Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)CC2)nc1,5,4,641.1150000000001,8,106.33999999999999,8.468120000000004,0.15625,1,prior
1879,CN(C)C(=O)CNC(=O)c1cc2ccccc2c2ccc(OC3CC(=O)NCC3C)n12,5,2,422.4850000000002,5,92.15,1.813899999999999,0.34782608695652173,2,prior
1882,COc1ccc(OC2CC3C(CC(C)NC3=O)C2=O)cc1,4,1,289.331,3,64.63,1.5561999999999996,0.5,4,prior
1883,COc1ccc(COc2c(=O)[nH]nc3ccc(Cl)cc23)cc1,4,1,316.7440000000001,4,64.21000000000001,3.1641000000000012,0.125,0,prior
1884,CCN(CCC)[C@H]1C(=O)O[C@@H](OCCCCNC(=O)O)c2csc(OC(=O)Nc3ccccc3)c2C1,8,3,519.6200000000001,12,126.43,4.621800000000003,0.48,2,prior
1885,Cc1cc(Nc2cc3ccc(OCO)cc3[nH]2)c(=O)c(N2CCN(C)CC2)c(OC)c1,7,3,424.5010000000003,6,90.05999999999999,2.6691199999999995,0.34782608695652173,0,prior
1886,Nc1ccccc1NC1CC(=O)NCC1c1ccc(S(F)(F)(F)(F)F)cc1,3,3,407.40799999999996,4,67.14999999999999,5.010400000000003,0.23529411764705882,2,prior
1887,COCCN(C1CCOCC1)N1CCN(c2ccccc2)CS1,6,0,337.48900000000003,6,28.180000000000007,2.4566999999999997,0.6470588235294118,0,prior
1888,CC[C@H]1CC[C@@H](C(c2c(OC)cccc2)OCCOC(C)(C)C)CCN1,4,1,363.54200000000014,8,39.72,4.736300000000004,0.7272727272727273,3,prior
1891,O=C(Nc1ccc(OC(F)(F)F)cc1)NCC(N)C(F)(F)F,3,3,331.21599999999995,4,76.38,2.5963000000000003,0.36363636363636365,1,prior
1892,COC(=O)CCNC(=O)c1ccc(OCC(=O)Nc2cc(F)c(F)cc2F)cc1,5,2,410.34800000000007,8,93.72999999999999,2.414300000000001,0.21052631578947367,0,prior
1895,O=C(O)c1ccc(Cl)c(C(O)CCC2CCOC2)c1,3,2,284.739,5,66.76,2.888300000000001,0.5,2,prior
1897,CN1CNC(=O)c2ccccc21,2,1,162.19199999999998,0,32.34,0.8236999999999997,0.2222222222222222,0,prior
1899,CCN1CCC(NNC(=O)c2ccccc2)CC1,3,2,247.34199999999998,4,44.37,1.4052999999999998,0.5,0,prior
1900,CNC(=O)C(=O)Nc1cccc(CSCC(=O)Nc2cccc(C3=C(CO)C3)n2)c1,6,4,426.49800000000016,8,120.42000000000002,1.7875999999999985,0.23809523809523808,0,prior
1901,O=C(NC1=NCC(C)(C(F)(F)F)C1)c1ccccc1,2,1,270.25399999999996,1,41.46,2.7872000000000012,0.38461538461538464,1,prior
1902,N=C(N)NCCc1ccc(Cl)nc1,2,3,198.657,3,74.79,0.7605700000000001,0.25,0,prior
1904,CS(=O)(=O)N1CCN(C(=O)Cc2ccc(C(F)(F)F)cc2Cl)CC1,3,0,384.80700000000013,3,57.690000000000005,2.0051000000000005,0.5,0,prior
1905,Cc1cc(N2CCOCC2)c2ccc(C(F)(F)F)n2c1,3,0,284.281,1,16.880000000000003,3.1031200000000014,0.42857142857142855,0,prior
1906,CN(C)C(=O)c1ccc(O)cc1,2,1,165.19199999999998,1,40.540000000000006,1.0939999999999999,0.2222222222222222,0,prior
1908,O=C(Nc1ccccc1)c1cccc(N(C)c2nnc(Cc3ccco3)cc2)n1,6,1,385.42700000000013,6,84.15,4.075600000000002,0.09090909090909091,0,prior
1913,COc1cccc(N2CCN(c3ccc(OCc4ccc(F)cc4)c(=O)cc3NC(=O)c3ccc(C)nc3)CC2)c1.Cl,7,1,591.0830000000001,8,84.00000000000001,5.477620000000006,0.21875,0,prior
1914,COc1ccc(OC)cc1O,3,1,154.165,2,38.69,1.4094,0.25,0,prior
1915,CC(=O)N(C)C(=O)CNc1nc(Cl)c(C#N)c(-c2ccc(-c3ccccc3)nc2)n1,7,1,420.8600000000001,5,111.87,3.1474800000000007,0.14285714285714285,0,prior
1916,CC(=O)N1CN(C(=O)c2cccc(C(F)(F)F)c2)C(=O)N1CCc1ccccc1,3,0,405.37600000000015,4,60.93000000000001,3.5469000000000026,0.25,0,prior
1917,CC(C)=C1Nc2ccccc2CN1C(=O)/C=C/c1ccc(NC(=O)CCC(=O)N2CCOCC2)nn1,7,2,490.56400000000036,6,116.76,2.7730000000000006,0.34615384615384615,0,prior
1918,N#Cc1ccc(-c2[nH]c(N)nn2)cc1,4,2,185.19,1,91.38,0.9255799999999998,0.0,0,prior
1920,CC(CCC)C(=O)c1ccc2c(O)cc(NC(C)=O)c(=O)c1n2C#N,6,2,341.36700000000013,5,110.5,1.97098,0.3333333333333333,1,prior
1921,CCCN(C)C(=N)N1CCN(C(=O)CCn2ccccc2=O)CC1,4,1,333.4360000000001,5,72.64000000000001,0.6591700000000005,0.5882352941176471,0,prior
1922,CCCCC[C@@H](NC(=O)C[C@H]1CCN(c2cccc(Cl)c2Cl)C1)C(=O)O,3,2,401.3340000000002,9,69.64,4.359500000000003,0.5789473684210527,2,prior
1923,COc1ccc2c(c1)S(=O)(=O)N2,3,1,185.20399999999998,1,55.400000000000006,0.8093999999999999,0.14285714285714285,0,prior
1925,NCCOCS(=O)(=O)N[C@H]1CC[C@H](O)C(C)C1C(=O)NC.Cl,6,4,359.87600000000003,7,130.75,-1.2179999999999984,0.9166666666666666,4,prior
1927,Cc1c(Cl)cccc1OCNc1nnnc(C)c1NC(=O)C(C)(C)C,6,2,363.8490000000001,5,89.03,3.574840000000002,0.4117647058823529,0,prior
1928,O=S(=O)(O)c1c[nH]c2ccccc12,2,2,197.215,1,70.16,1.4146,0.0,0,prior
1929,NNC1(C(Br)F)N(C)CCCN1Cc1ccccc1,4,2,331.233,4,44.53,1.6317,0.5384615384615384,2,prior
1930,Cn1ncnc1NC(=O)c1cc(C#N)cc(-c2cc(-c3ccccc3)ccc2OC)c1,6,1,409.4490000000001,5,92.83,4.281680000000003,0.08333333333333333,0,prior
1932,CCCN(CCNC(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)[nH]1)c1ccccc1,3,4,439.94700000000006,9,89.25999999999999,4.958500000000003,0.21739130434782608,0,prior
1933,O=C(C1CCOCC1)c1cccc(S(=O)(=O)Nc2ccccc2SCc2ccc(Cl)cc2)c1,5,1,502.05700000000024,8,72.47,6.042400000000005,0.24,0,prior
1936,O=C(OCCn1cccc1)c1cccc(C#N)c1,4,0,240.262,4,55.019999999999996,2.21678,0.14285714285714285,0,prior
1937,CCCN(C1CCC(=O)N(c2cccc(F)c2)N1)CNC(=O)c1ccc(Cl)cc1,4,2,418.9000000000001,7,64.68,3.536100000000002,0.3333333333333333,1,prior
1938,O=C(O)CCCCn1c(C(=O)c2ccccc2)c(NC(C)(C)C)cn1,5,2,343.42700000000013,8,84.22,3.5794000000000024,0.42105263157894735,0,prior
1940,O=C1NC(=O)c2ccc(C(=O)Nc3cccc(C)c3)cc2[C@@H]1C(=O)Nc1cccc(Cl)c1,4,3,447.87800000000016,4,104.37,3.8930200000000017,0.08333333333333333,1,prior
1941,Clc1ncc2cc3c(ccc1n3CC)C[C@@](C)(C(=O)O)CC2,3,1,318.8040000000001,2,52.900000000000006,3.825700000000002,0.4117647058823529,1,prior
1942,O=C(c1c[nH]c(CCNCc2ccc(NCCN(C)C)nc2)c1)c1ccccc1,5,3,391.51900000000006,11,73.05000000000001,2.9465000000000012,0.30434782608695654,0,prior
1943,CC(C)(C)N/C(=C\c1ccc(OC)cc1Cl)c1ccccc1,2,1,315.844,4,21.259999999999998,5.234800000000004,0.2631578947368421,0,prior
1948,COCC(=O)N(C)C(=O)N[C@H]1CN(C(=O)N(CCCC(=O)O)C2CCC[C@@H](O)CC2)NC1=O,7,4,471.51100000000037,8,168.82,-0.5033999999999961,0.75,3,prior
1950,CS(=O)(=O)c1cccc(NC(=O)c2ccc(C)c(-c3csc(C)c3)n2)c1,5,1,386.4980000000001,4,76.13,4.082740000000003,0.15789473684210525,0,prior
1953,NC(Cc1ccc(-c2ccc(C(F)(F)F)nc2)cc(S(=O)(=O)Nc2ccc(Cl)cc2)c1=O)N1CCCCCC1,6,2,581.0599999999998,7,105.39,5.285100000000005,0.3333333333333333,1,prior
1954,Cn1c(-c2ccccc2)ccc1S(=O)(=O)Nc1ccc(C(=O)OCC(=O)OCc2ccco2)nc1,9,1,495.5130000000003,9,129.73000000000002,3.3811000000000018,0.125,0,prior
1956,COc1cc(NC(=O)c2ccccc2)nc(C(F)(F)F)c1,3,1,296.248,3,51.22,3.3613000000000017,0.14285714285714285,0,prior
1958,N=C[C@H]1CC[C@H](CNCc2cncc(-c3ccc(Cl)cc3)c2)[C@H]1COCCC(C)(C)OCCCOCC=C(O)[C@H]1O[C@H](CO)[C@H](CO)C1,10,5,688.3060000000004,21,146.38000000000002,5.592370000000007,0.6216216216216216,6,prior
1959,CCCCCCCCCC(=O)N(C(=O)C1CCOC1)N[C@H](C)NS(=O)(=O)c1ccc(O)cc1C(=O)O,8,4,527.6400000000002,15,162.34,2.7517000000000005,0.625,2,prior
1960,CC1=Cc2cnccc2NC(C(=O)Nc2c(O)cccc2[C@@H](O)CC(C)C)Cc2ccccc21,5,4,457.57400000000024,5,94.48,5.402500000000004,0.2857142857142857,2,prior
1962,C[C@H](CCC(=O)NN(C)C(=O)c1ccc(Cl)cc1)P(=O)(Oc1ccccc1)C(C)(C)C,4,1,464.9300000000002,7,75.71000000000001,5.767500000000005,0.391304347826087,2,prior
1963,CC(CC1CCc2ccccc2N2Cc3cc(F)ccc3C)CS12,1,1,343.5110000000001,2,3.24,5.411520000000006,0.42857142857142855,3,prior
1965,CS(=O)(=O)COC(=O)c1ccccn1,5,0,215.23000000000002,3,73.33000000000001,0.24050000000000016,0.25,0,prior
1966,O=C(O)C(CS(=O)(=O)Nc1ccc(Cl)cc1)S(=O)(=O)c1cccnc1,6,2,404.8530000000001,7,130.5,1.4037999999999997,0.14285714285714285,1,prior
1967,COc1ccc(OCC(=O)N2CCN(CCC(=O)Nc3ccc(Cl)cc3)CC2)cc1,5,1,431.9200000000001,8,71.11,2.900400000000001,0.36363636363636365,0,prior
1968,CSC1SC(c2ccccc2)=Nc2ccccc2O1,4,0,287.4090000000001,2,21.59,4.537100000000003,0.13333333333333333,1,prior
1970,O=P(O)(O)O,1,3,97.99399999999999,0,77.76,-0.9286000000000001,0.0,0,prior
1973,CCOC(=O)C(=O)NC1CCN2c3ccccc3CCCCC1C2,4,1,330.4280000000002,2,58.64000000000001,2.2871999999999995,0.5789473684210527,3,prior
1976,CCN(C(=O)CNC(=O)N1CCCC(C)(C)C1)c1ccccc1,2,1,317.43299999999994,4,52.650000000000006,2.871100000000001,0.5555555555555556,0,prior
1979,O=C(NCCOCC(F)(F)F)Nc1ccc(C(=O)Nc2ccc3nc4ccc(C#N)cc4c3cc2F)nn1,7,3,527.4380000000001,7,141.92000000000002,4.093080000000002,0.16666666666666666,0,prior
1980,O=C(NCCn1cc(NS(=O)(=O)c2cc3ccc(Cl)cc3o2)c2ccc(OC)cc21)C(N)=O,7,3,490.9250000000003,7,145.66,2.451799999999999,0.14285714285714285,0,prior
1981,CCOC(=O)Nc1cccc(-c2ccc(C#N)cc2)c1,3,1,266.3,3,62.12,3.793680000000002,0.125,0,prior
1982,Cc1ccccc1S(=O)(=O)Nc1ccc(O)cc1,3,2,263.318,3,66.4,2.5014200000000004,0.07692307692307693,0,prior
1985,CC(=O)N(CCN1CCCCC1)c1cccc(Oc2ccccc2)c1,3,0,338.451,6,32.78,4.317700000000004,0.38095238095238093,0,prior
1986,Clc1ccc(C#N)cc1/C(=C/CC(=O)O)C(=O)NC(C)(C)C,3,2,320.776,4,90.19,2.9844800000000014,0.3125,0,prior
1987,CC1CC(=O)N(C2CCCC2)C1(C)C,1,0,195.30599999999995,1,20.310000000000002,2.5760000000000005,0.9166666666666666,1,prior
1988,Cc1nccc(-c2nccs2)c1Cc1ccc(C(F)(F)F)cc1,3,0,334.366,3,25.78,5.123120000000003,0.17647058823529413,0,prior
1992,COc1ccccc1NC(=O)CNCCOC(=O)N1CCCC1,5,2,321.3770000000001,7,79.89999999999999,1.4556999999999995,0.5,0,prior
1994,Cc1oc(C)c(C#N)c1/C(C)=N/c1ccc([C@@H]2CC[C@@H](NCC[C@@H](O)C(C)c3ccccc3)cc2)c2ccc(CCC(=O)NN)nc12,8,4,632.8089999999999,12,149.56,6.326020000000005,0.3684210526315789,4,prior
1996,N#Cc1sc(COC2CCCC2)nn1,5,0,209.27399999999994,3,58.8,1.8689799999999999,0.6666666666666666,0,prior
1998,Cc1ccc(CN)cc1Oc1ccc(S(=O)(=O)NO)cc1,5,3,308.359,5,101.65,1.91352,0.14285714285714285,0,prior
1999,CN(C)CC1CCC(C(=O)Nc2ccccc2OCCc2ccccc2)C1=O,4,1,380.48800000000017,8,58.64000000000001,3.403500000000002,0.391304347826087,2,prior
2001,CN1CCN(CCCOc2ccccc2)cc1Cl,3,0,266.77200000000005,5,15.71,2.7406000000000006,0.42857142857142855,0,prior
2003,COc1c(O)c2cc(Cl)ccc2n1Cc1ccc(Cl)nc1.Cl,4,1,359.64000000000004,3,47.28,4.527400000000002,0.13333333333333333,0,prior
2006,CCCCCOc1ccc(S(=O)(=O)N(Cc2ccco2)C(=O)NC2CCSC2)cc1,6,1,452.5980000000002,10,88.85000000000001,4.2546000000000035,0.47619047619047616,1,prior
2007,O=C(NCc1ccc(Cl)cc1)Nc1ccc(S(=O)(=O)N2CCCC2)nc1,4,2,394.88400000000024,5,91.4,2.8412000000000006,0.29411764705882354,0,prior
2010,Br.O=C(c1ccccc1)NOCC(=O)Nc1cc(F)ccc1NC(C)C,4,3,426.2860000000001,7,79.46,3.524000000000002,0.2222222222222222,0,prior
2011,Cl.O=C(O)c1ccccc1C(=O)NNc1ccc(O)c(-c2ccc(C(=O)NC(C)C)nc2)c1,6,5,470.91300000000024,7,140.64999999999998,3.4693000000000014,0.13043478260869565,0,prior
2012,CC(=O)Nc1ccc(S(=O)(=O)NCc2ccc(Cl)c(NC(=O)C3=NC(=O)CCO3)c2)cc1,6,3,478.91400000000027,7,143.03,2.0608,0.2,0,prior
2014,Cc1cccc(Cc2cc(O)nc(NCc3ccccc3)c2)c1,3,2,304.39300000000003,5,45.150000000000006,4.298520000000003,0.15,0,prior
2015,Cn1cc(-c2ccccc2C)nc1N,3,1,187.24599999999995,1,43.84,1.9777199999999997,0.18181818181818182,0,prior
2017,COc1ccc(NC(=O)c2c(O)cc(O)cc2Cl)cc1,4,3,293.706,3,78.79,3.0121,0.07142857142857142,0,prior
2018,CN1CCN(C(=O)C(=O)NCC(=O)N2CCOCC2)C1,5,1,284.31600000000003,2,82.19,-2.3070999999999957,0.75,0,prior
2021,NC(=O)c1ccc(-c2ccc3ccccc3c2)cc1,1,1,247.297,2,43.09,3.6057000000000023,0.0,0,prior
2023,O=C(/C=C/SCC(=O)N1CCCC(C(=O)Nc2ccc(Cl)cc2Cl)NC(=O)N1C(C)C)C1CCCN1,6,3,556.5160000000001,8,110.85000000000001,3.8259000000000025,0.5,2,prior
2024,CN(C)C(=O)c1ccc(NC(=O)c2cccc(O)c2)nc1,4,2,285.303,3,82.53,1.7412999999999998,0.13333333333333333,0,prior
2025,COc1ccc(/C=C2\SC(=N)N2CC2C(I)(Cc3ccc(OC(F)(F)F)cc3)CC2)nc1,5,1,575.3939999999999,7,58.44,6.0972700000000035,0.36363636363636365,2,prior
2026,Nc1nc(CS(=O)(=O)NCc2ccccc2)nc(-c2ccccc2)c1,5,2,354.43500000000006,6,97.97,2.3454000000000006,0.1111111111111111,0,prior
2028,CCCNc1nc2ccccc2n1C1CCCN1,4,2,244.34199999999998,4,41.88,2.7402000000000006,0.5,1,prior
2030,CSc1ccccc1C(=O)c1cccc(-c2ccc(-c3ccccc3)s2)c1,3,0,386.54100000000005,5,17.07,7.0350000000000055,0.041666666666666664,0,prior
2032,CNc1ncnc(C)c1[N+](=O)[O-],5,1,168.15599999999998,2,80.95,0.73492,0.3333333333333333,0,prior
2034,NCCc1ccc2c(c1)CCO2,2,1,163.21999999999994,2,35.25,1.1227,0.4,0,prior
2036,COc1ccc(/C=C/C(C)=C\C(=O)O)cc1OC,3,1,248.27799999999996,5,55.760000000000005,2.7479000000000005,0.21428571428571427,0,prior
2038,N[C@H]1[C@@H](OC(=O)Cc2cc[nH]c2)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,7,6,286.28400000000005,3,149.03,-2.746499999999999,0.5833333333333334,6,prior
2039,Cc1ccc(CO)cc1N(CCc1ccc(NC(=O)c2ccccc2)cc1)c1ccc(F)c(C)c1,3,2,468.5720000000002,8,52.57,6.567940000000005,0.16666666666666666,0,prior
2040,Cc1cccc(CNC(=O)N(c2ccccc2)C2=C(C(=O)NOC(=O)C3CCCCC3c3cccnc3)CC2)c1OC,6,2,568.6740000000003,8,109.86000000000001,5.7111200000000055,0.3333333333333333,2,prior
2041,Cc1ccc(CNC(=O)OCc2cnccc2)cc1OC(=O)CN1CCN(c2ccccc2C(=O)CC)CC1,8,1,530.6250000000003,10,101.07,4.136720000000004,0.3333333333333333,0,prior
2042,Cl.NC(=O)CSC(=O)N1CCCC(Cc2ccccc2)C1,3,1,328.865,4,63.400000000000006,2.7014000000000014,0.4666666666666667,1,prior
2043,CC(=O)N1CCc2cccnc2N1,3,1,177.20700000000002,0,45.230000000000004,0.8131000000000002,0.3333333333333333,0,prior
2044,CCC(c1ccc(Cl)cc1)Nc1nccc2c(=O)n(Cc3cccnc3)oc12,6,1,394.8620000000002,6,72.95,4.649400000000003,0.19047619047619047,1,prior
2046,COc1ccc(Cl)c(C(=O)NCCN)n1,4,2,229.66699999999997,4,77.24,0.4320999999999999,0.3333333333333333,0,prior
2047,CCN(CC)c1cccc(NC(=O)N2CCC3(CCCC3)C2)c1,2,1,315.4610000000001,4,35.580000000000005,4.3308000000000035,0.631578947368421,0,prior
2048,OCC(CC(=O)N1CCCCC1)CCCCCC(=O)OC,4,1,299.41099999999994,9,66.84,2.1209999999999996,0.875,1,prior
2049,O=C(COc1ccccc1)c1nn(N)c2ccccc21,5,1,267.288,4,70.14,2.0118,0.06666666666666667,0,prior
2050,CCCN(Nc1sc(C)cc1O)c1ccc2ccccc2c1,4,2,312.43800000000005,5,35.5,5.158820000000005,0.2222222222222222,0,prior
2052,Cc1ccc2sc(C(=O)N3CCCCCN3)nc2n1,5,1,276.36499999999995,1,58.120000000000005,2.13042,0.46153846153846156,0,prior
2055,Cn1cc(Oc2ccc(-c3ccc(F)cc3)cn2)nc1Cl.O=C(O)C(=O)O,6,2,393.75800000000015,3,114.54,3.2225,0.058823529411764705,0,prior
2056,CCN1CCN(C(=O)CN(C)C(=O)NC2CCC(Cn3c(O)ccc3C)CC2)C1,5,2,405.54300000000023,6,81.05,1.8239199999999989,0.7142857142857143,0,prior
